"Start time UTC","End time UTC","Up-regulating price in the Balancing energy market"
"2023-10-01T21:00:00.000Z","2023-10-01T22:00:00.000Z","3.58999"
"2023-10-01T22:00:00.000Z","2023-10-01T23:00:00.000Z","2.79"
"2023-10-01T23:00:00.000Z","2023-10-02T00:00:00.000Z","2.77999"
"2023-10-02T00:00:00.000Z","2023-10-02T01:00:00.000Z","2.91"
"2023-10-02T01:00:00.000Z","2023-10-02T02:00:00.000Z","3.14999"
"2023-10-02T02:00:00.000Z","2023-10-02T03:00:00.000Z","3.85999"
"2023-10-02T03:00:00.000Z","2023-10-02T04:00:00.000Z","20.01"
"2023-10-02T04:00:00.000Z","2023-10-02T05:00:00.000Z","140.06999"
"2023-10-02T05:00:00.000Z","2023-10-02T06:00:00.000Z","206.41999"
"2023-10-02T06:00:00.000Z","2023-10-02T07:00:00.000Z","329.91"
"2023-10-02T07:00:00.000Z","2023-10-02T08:00:00.000Z","200.08"
"2023-10-02T08:00:00.000Z","2023-10-02T09:00:00.000Z","180.09"
"2023-10-02T09:00:00.000Z","2023-10-02T10:00:00.000Z","140.02"
"2023-10-02T10:00:00.000Z","2023-10-02T11:00:00.000Z","140.02"
"2023-10-02T11:00:00.000Z","2023-10-02T12:00:00.000Z","131.81999"
"2023-10-02T12:00:00.000Z","2023-10-02T13:00:00.000Z","139.97999"
"2023-10-02T13:00:00.000Z","2023-10-02T14:00:00.000Z","140.08"
"2023-10-02T14:00:00.000Z","2023-10-02T15:00:00.000Z","180.08"
"2023-10-02T15:00:00.000Z","2023-10-02T16:00:00.000Z","200"
"2023-10-02T16:00:00.000Z","2023-10-02T17:00:00.000Z","200.09"
"2023-10-02T17:00:00.000Z","2023-10-02T18:00:00.000Z","50.00999"
"2023-10-02T18:00:00.000Z","2023-10-02T19:00:00.000Z","6.88999"
"2023-10-02T19:00:00.000Z","2023-10-02T20:00:00.000Z","5.00999"
"2023-10-02T20:00:00.000Z","2023-10-02T21:00:00.000Z","4.17999"
"2023-10-02T21:00:00.000Z","2023-10-02T22:00:00.000Z","3.1"
"2023-10-02T22:00:00.000Z","2023-10-02T23:00:00.000Z","2.99"
"2023-10-02T23:00:00.000Z","2023-10-03T00:00:00.000Z","2.96"
"2023-10-03T00:00:00.000Z","2023-10-03T01:00:00.000Z","2.96"
"2023-10-03T01:00:00.000Z","2023-10-03T02:00:00.000Z","2.97"
"2023-10-03T02:00:00.000Z","2023-10-03T03:00:00.000Z","3.2"
"2023-10-03T03:00:00.000Z","2023-10-03T04:00:00.000Z","4.41"
"2023-10-03T04:00:00.000Z","2023-10-03T05:00:00.000Z","6.16"
"2023-10-03T05:00:00.000Z","2023-10-03T06:00:00.000Z","110.01"
"2023-10-03T06:00:00.000Z","2023-10-03T07:00:00.000Z","134.28999"
"2023-10-03T07:00:00.000Z","2023-10-03T08:00:00.000Z","110.04"
"2023-10-03T08:00:00.000Z","2023-10-03T09:00:00.000Z","110.01"
"2023-10-03T09:00:00.000Z","2023-10-03T10:00:00.000Z","65.01"
"2023-10-03T10:00:00.000Z","2023-10-03T11:00:00.000Z","30"
"2023-10-03T11:00:00.000Z","2023-10-03T12:00:00.000Z","30"
"2023-10-03T12:00:00.000Z","2023-10-03T13:00:00.000Z","30"
"2023-10-03T13:00:00.000Z","2023-10-03T14:00:00.000Z","55.00999"
"2023-10-03T14:00:00.000Z","2023-10-03T15:00:00.000Z","59.97999"
"2023-10-03T15:00:00.000Z","2023-10-03T16:00:00.000Z","90.81"
"2023-10-03T16:00:00.000Z","2023-10-03T17:00:00.000Z","100.26"
"2023-10-03T17:00:00.000Z","2023-10-03T18:00:00.000Z","96.56"
"2023-10-03T18:00:00.000Z","2023-10-03T19:00:00.000Z","12"
"2023-10-03T19:00:00.000Z","2023-10-03T20:00:00.000Z","7"
"2023-10-03T20:00:00.000Z","2023-10-03T21:00:00.000Z","7"
"2023-10-03T21:00:00.000Z","2023-10-03T22:00:00.000Z","6"
"2023-10-03T22:00:00.000Z","2023-10-03T23:00:00.000Z","5"
"2023-10-03T23:00:00.000Z","2023-10-04T00:00:00.000Z","4"
"2023-10-04T00:00:00.000Z","2023-10-04T01:00:00.000Z","5"
"2023-10-04T01:00:00.000Z","2023-10-04T02:00:00.000Z","5"
"2023-10-04T02:00:00.000Z","2023-10-04T03:00:00.000Z","5"
"2023-10-04T03:00:00.000Z","2023-10-04T04:00:00.000Z","143"
"2023-10-04T04:00:00.000Z","2023-10-04T05:00:00.000Z","500"
"2023-10-04T05:00:00.000Z","2023-10-04T06:00:00.000Z","88.62999"
"2023-10-04T06:00:00.000Z","2023-10-04T07:00:00.000Z","100.22"
"2023-10-04T07:00:00.000Z","2023-10-04T08:00:00.000Z","100.15"
"2023-10-04T08:00:00.000Z","2023-10-04T09:00:00.000Z","72.54"
"2023-10-04T09:00:00.000Z","2023-10-04T10:00:00.000Z","58.59"
"2023-10-04T10:00:00.000Z","2023-10-04T11:00:00.000Z","30.32999"
"2023-10-04T11:00:00.000Z","2023-10-04T12:00:00.000Z","5"
"2023-10-04T12:00:00.000Z","2023-10-04T13:00:00.000Z","3.52999"
"2023-10-04T13:00:00.000Z","2023-10-04T14:00:00.000Z","9.00999"
"2023-10-04T14:00:00.000Z","2023-10-04T15:00:00.000Z","39.93999"
"2023-10-04T15:00:00.000Z","2023-10-04T16:00:00.000Z","24.98999"
"2023-10-04T16:00:00.000Z","2023-10-04T17:00:00.000Z","132.31"
"2023-10-04T17:00:00.000Z","2023-10-04T18:00:00.000Z","5.36"
"2023-10-04T18:00:00.000Z","2023-10-04T19:00:00.000Z","1.77"
"2023-10-04T19:00:00.000Z","2023-10-04T20:00:00.000Z","1.44999"
"2023-10-04T20:00:00.000Z","2023-10-04T21:00:00.000Z","0.26"
"2023-10-04T21:00:00.000Z","2023-10-04T22:00:00.000Z","-0.16"
"2023-10-04T22:00:00.000Z","2023-10-04T23:00:00.000Z","0"
"2023-10-04T23:00:00.000Z","2023-10-05T00:00:00.000Z","-0.03"
"2023-10-05T00:00:00.000Z","2023-10-05T01:00:00.000Z","-0.06"
"2023-10-05T01:00:00.000Z","2023-10-05T02:00:00.000Z","-0.05"
"2023-10-05T02:00:00.000Z","2023-10-05T03:00:00.000Z","-0.01"
"2023-10-05T03:00:00.000Z","2023-10-05T04:00:00.000Z","0.11"
"2023-10-05T04:00:00.000Z","2023-10-05T05:00:00.000Z","2.98"
"2023-10-05T05:00:00.000Z","2023-10-05T06:00:00.000Z","4.96999"
"2023-10-05T06:00:00.000Z","2023-10-05T07:00:00.000Z","25"
"2023-10-05T07:00:00.000Z","2023-10-05T08:00:00.000Z","25"
"2023-10-05T08:00:00.000Z","2023-10-05T09:00:00.000Z","27.84"
"2023-10-05T09:00:00.000Z","2023-10-05T10:00:00.000Z","24.98999"
"2023-10-05T10:00:00.000Z","2023-10-05T11:00:00.000Z","24.98999"
"2023-10-05T11:00:00.000Z","2023-10-05T12:00:00.000Z","4.99"
"2023-10-05T12:00:00.000Z","2023-10-05T13:00:00.000Z","4.96"
"2023-10-05T13:00:00.000Z","2023-10-05T14:00:00.000Z","5.2"
"2023-10-05T14:00:00.000Z","2023-10-05T15:00:00.000Z","7.25"
"2023-10-05T15:00:00.000Z","2023-10-05T16:00:00.000Z","8.27999"
"2023-10-05T16:00:00.000Z","2023-10-05T17:00:00.000Z","10"
"2023-10-05T17:00:00.000Z","2023-10-05T18:00:00.000Z","6.99"
"2023-10-05T18:00:00.000Z","2023-10-05T19:00:00.000Z","5.41"
"2023-10-05T19:00:00.000Z","2023-10-05T20:00:00.000Z","4.91"
"2023-10-05T20:00:00.000Z","2023-10-05T21:00:00.000Z","3.99"
"2023-10-05T21:00:00.000Z","2023-10-05T22:00:00.000Z","2.98"
"2023-10-05T22:00:00.000Z","2023-10-05T23:00:00.000Z","2.81999"
"2023-10-05T23:00:00.000Z","2023-10-06T00:00:00.000Z","2.52"
"2023-10-06T00:00:00.000Z","2023-10-06T01:00:00.000Z","2.27"
"2023-10-06T01:00:00.000Z","2023-10-06T02:00:00.000Z","6"
"2023-10-06T02:00:00.000Z","2023-10-06T03:00:00.000Z","7.08999"
"2023-10-06T03:00:00.000Z","2023-10-06T04:00:00.000Z","8"
"2023-10-06T04:00:00.000Z","2023-10-06T05:00:00.000Z","10.69999"
"2023-10-06T05:00:00.000Z","2023-10-06T06:00:00.000Z","1000"
"2023-10-06T06:00:00.000Z","2023-10-06T07:00:00.000Z","1000"
"2023-10-06T07:00:00.000Z","2023-10-06T08:00:00.000Z","12.03999"
"2023-10-06T08:00:00.000Z","2023-10-06T09:00:00.000Z","9.86999"
"2023-10-06T09:00:00.000Z","2023-10-06T10:00:00.000Z","6.80999"
"2023-10-06T10:00:00.000Z","2023-10-06T11:00:00.000Z","4.96"
"2023-10-06T11:00:00.000Z","2023-10-06T12:00:00.000Z","2.98"
"2023-10-06T12:00:00.000Z","2023-10-06T13:00:00.000Z","2.66999"
"2023-10-06T13:00:00.000Z","2023-10-06T14:00:00.000Z","3.04999"
"2023-10-06T14:00:00.000Z","2023-10-06T15:00:00.000Z","3.43"
"2023-10-06T15:00:00.000Z","2023-10-06T16:00:00.000Z","3.56999"
"2023-10-06T16:00:00.000Z","2023-10-06T17:00:00.000Z","5"
"2023-10-06T17:00:00.000Z","2023-10-06T18:00:00.000Z","5"
"2023-10-06T18:00:00.000Z","2023-10-06T19:00:00.000Z","1.13999"
"2023-10-06T19:00:00.000Z","2023-10-06T20:00:00.000Z","0.05"
"2023-10-06T20:00:00.000Z","2023-10-06T21:00:00.000Z","-0.09"
"2023-10-06T21:00:00.000Z","2023-10-06T22:00:00.000Z","-1.2"
"2023-10-06T22:00:00.000Z","2023-10-06T23:00:00.000Z","1"
"2023-10-06T23:00:00.000Z","2023-10-07T00:00:00.000Z","3"
"2023-10-07T00:00:00.000Z","2023-10-07T01:00:00.000Z","3"
"2023-10-07T01:00:00.000Z","2023-10-07T02:00:00.000Z","4"
"2023-10-07T02:00:00.000Z","2023-10-07T03:00:00.000Z","5"
"2023-10-07T03:00:00.000Z","2023-10-07T04:00:00.000Z","5"
"2023-10-07T04:00:00.000Z","2023-10-07T05:00:00.000Z","5"
"2023-10-07T05:00:00.000Z","2023-10-07T06:00:00.000Z","6.5"
"2023-10-07T06:00:00.000Z","2023-10-07T07:00:00.000Z","6.5"
"2023-10-07T07:00:00.000Z","2023-10-07T08:00:00.000Z","6.87999"
"2023-10-07T08:00:00.000Z","2023-10-07T09:00:00.000Z","6.87999"
"2023-10-07T09:00:00.000Z","2023-10-07T10:00:00.000Z","5"
"2023-10-07T10:00:00.000Z","2023-10-07T11:00:00.000Z","5"
"2023-10-07T11:00:00.000Z","2023-10-07T12:00:00.000Z","-0.38"
"2023-10-07T12:00:00.000Z","2023-10-07T13:00:00.000Z","-0.33"
"2023-10-07T13:00:00.000Z","2023-10-07T14:00:00.000Z","4"
"2023-10-07T14:00:00.000Z","2023-10-07T15:00:00.000Z","4"
"2023-10-07T15:00:00.000Z","2023-10-07T16:00:00.000Z","10"
"2023-10-07T16:00:00.000Z","2023-10-07T17:00:00.000Z","10"
"2023-10-07T17:00:00.000Z","2023-10-07T18:00:00.000Z","9.5"
"2023-10-07T18:00:00.000Z","2023-10-07T19:00:00.000Z","7"
"2023-10-07T19:00:00.000Z","2023-10-07T20:00:00.000Z","6"
"2023-10-07T20:00:00.000Z","2023-10-07T21:00:00.000Z","6"
"2023-10-07T21:00:00.000Z","2023-10-07T22:00:00.000Z","6"
"2023-10-07T22:00:00.000Z","2023-10-07T23:00:00.000Z","6"
"2023-10-07T23:00:00.000Z","2023-10-08T00:00:00.000Z","6"
"2023-10-08T00:00:00.000Z","2023-10-08T01:00:00.000Z","5.9"
"2023-10-08T01:00:00.000Z","2023-10-08T02:00:00.000Z","4"
"2023-10-08T02:00:00.000Z","2023-10-08T03:00:00.000Z","4"
"2023-10-08T03:00:00.000Z","2023-10-08T04:00:00.000Z","4"
"2023-10-08T04:00:00.000Z","2023-10-08T05:00:00.000Z","6"
"2023-10-08T05:00:00.000Z","2023-10-08T06:00:00.000Z","6"
"2023-10-08T06:00:00.000Z","2023-10-08T07:00:00.000Z","6"
"2023-10-08T07:00:00.000Z","2023-10-08T08:00:00.000Z","8"
"2023-10-08T08:00:00.000Z","2023-10-08T09:00:00.000Z","8"
"2023-10-08T09:00:00.000Z","2023-10-08T10:00:00.000Z","8"
"2023-10-08T10:00:00.000Z","2023-10-08T11:00:00.000Z","8"
"2023-10-08T11:00:00.000Z","2023-10-08T12:00:00.000Z","1.35"
"2023-10-08T12:00:00.000Z","2023-10-08T13:00:00.000Z","1.63999"
"2023-10-08T13:00:00.000Z","2023-10-08T14:00:00.000Z","8"
"2023-10-08T14:00:00.000Z","2023-10-08T15:00:00.000Z","9"
"2023-10-08T15:00:00.000Z","2023-10-08T16:00:00.000Z","13.24"
"2023-10-08T16:00:00.000Z","2023-10-08T17:00:00.000Z","61"
"2023-10-08T17:00:00.000Z","2023-10-08T18:00:00.000Z","61"
"2023-10-08T18:00:00.000Z","2023-10-08T19:00:00.000Z","9.15"
"2023-10-08T19:00:00.000Z","2023-10-08T20:00:00.000Z","30"
"2023-10-08T20:00:00.000Z","2023-10-08T21:00:00.000Z","50"
"2023-10-08T21:00:00.000Z","2023-10-08T22:00:00.000Z","22"
"2023-10-08T22:00:00.000Z","2023-10-08T23:00:00.000Z","16.5"
"2023-10-08T23:00:00.000Z","2023-10-09T00:00:00.000Z","8"
"2023-10-09T00:00:00.000Z","2023-10-09T01:00:00.000Z","6"
"2023-10-09T01:00:00.000Z","2023-10-09T02:00:00.000Z","7"
"2023-10-09T02:00:00.000Z","2023-10-09T03:00:00.000Z","11"
"2023-10-09T03:00:00.000Z","2023-10-09T04:00:00.000Z","15.53999"
"2023-10-09T04:00:00.000Z","2023-10-09T05:00:00.000Z","60.5"
"2023-10-09T05:00:00.000Z","2023-10-09T06:00:00.000Z","111.8"
"2023-10-09T06:00:00.000Z","2023-10-09T07:00:00.000Z","294.92"
"2023-10-09T07:00:00.000Z","2023-10-09T08:00:00.000Z","300"
"2023-10-09T08:00:00.000Z","2023-10-09T09:00:00.000Z","120"
"2023-10-09T09:00:00.000Z","2023-10-09T10:00:00.000Z","105.36"
"2023-10-09T10:00:00.000Z","2023-10-09T11:00:00.000Z","98.98999"
"2023-10-09T11:00:00.000Z","2023-10-09T12:00:00.000Z","98.18999"
"2023-10-09T12:00:00.000Z","2023-10-09T13:00:00.000Z","102.97"
"2023-10-09T13:00:00.000Z","2023-10-09T14:00:00.000Z","107.28"
"2023-10-09T14:00:00.000Z","2023-10-09T15:00:00.000Z","110.31"
"2023-10-09T15:00:00.000Z","2023-10-09T16:00:00.000Z","129.31999"
"2023-10-09T16:00:00.000Z","2023-10-09T17:00:00.000Z","189.22"
"2023-10-09T17:00:00.000Z","2023-10-09T18:00:00.000Z","221.69999"
"2023-10-09T18:00:00.000Z","2023-10-09T19:00:00.000Z","180.06999"
"2023-10-09T19:00:00.000Z","2023-10-09T20:00:00.000Z","129.56999"
"2023-10-09T20:00:00.000Z","2023-10-09T21:00:00.000Z","52.09"
"2023-10-09T21:00:00.000Z","2023-10-09T22:00:00.000Z","61"
"2023-10-09T22:00:00.000Z","2023-10-09T23:00:00.000Z","65"
"2023-10-09T23:00:00.000Z","2023-10-10T00:00:00.000Z","60"
"2023-10-10T00:00:00.000Z","2023-10-10T01:00:00.000Z","60"
"2023-10-10T01:00:00.000Z","2023-10-10T02:00:00.000Z","51"
"2023-10-10T02:00:00.000Z","2023-10-10T03:00:00.000Z","57.5"
"2023-10-10T03:00:00.000Z","2023-10-10T04:00:00.000Z","50.14"
"2023-10-10T04:00:00.000Z","2023-10-10T05:00:00.000Z","126.88"
"2023-10-10T05:00:00.000Z","2023-10-10T06:00:00.000Z","201.91999"
"2023-10-10T06:00:00.000Z","2023-10-10T07:00:00.000Z","198.63"
"2023-10-10T07:00:00.000Z","2023-10-10T08:00:00.000Z","141.91999"
"2023-10-10T08:00:00.000Z","2023-10-10T09:00:00.000Z","117.08"
"2023-10-10T09:00:00.000Z","2023-10-10T10:00:00.000Z","250"
"2023-10-10T10:00:00.000Z","2023-10-10T11:00:00.000Z","210"
"2023-10-10T11:00:00.000Z","2023-10-10T12:00:00.000Z","96.35999"
"2023-10-10T12:00:00.000Z","2023-10-10T13:00:00.000Z","102.3"
"2023-10-10T13:00:00.000Z","2023-10-10T14:00:00.000Z","124.2"
"2023-10-10T14:00:00.000Z","2023-10-10T15:00:00.000Z","50.75999"
"2023-10-10T15:00:00.000Z","2023-10-10T16:00:00.000Z","42.72999"
"2023-10-10T16:00:00.000Z","2023-10-10T17:00:00.000Z","26.37999"
"2023-10-10T17:00:00.000Z","2023-10-10T18:00:00.000Z","4.91999"
"2023-10-10T18:00:00.000Z","2023-10-10T19:00:00.000Z","2.04999"
"2023-10-10T19:00:00.000Z","2023-10-10T20:00:00.000Z","0.01"
"2023-10-10T20:00:00.000Z","2023-10-10T21:00:00.000Z","-1.74"
"2023-10-10T21:00:00.000Z","2023-10-10T22:00:00.000Z","-3.08"
"2023-10-10T22:00:00.000Z","2023-10-10T23:00:00.000Z","-4.54"
"2023-10-10T23:00:00.000Z","2023-10-11T00:00:00.000Z","-4.98"
"2023-10-11T00:00:00.000Z","2023-10-11T01:00:00.000Z","-5.08999"
"2023-10-11T01:00:00.000Z","2023-10-11T02:00:00.000Z","-5.15"
"2023-10-11T02:00:00.000Z","2023-10-11T03:00:00.000Z","-4.86"
"2023-10-11T03:00:00.000Z","2023-10-11T04:00:00.000Z","-3.45"
"2023-10-11T04:00:00.000Z","2023-10-11T05:00:00.000Z","4.5"
"2023-10-11T05:00:00.000Z","2023-10-11T06:00:00.000Z","7.11"
"2023-10-11T06:00:00.000Z","2023-10-11T07:00:00.000Z","1.6"
"2023-10-11T07:00:00.000Z","2023-10-11T08:00:00.000Z","2.08999"
"2023-10-11T08:00:00.000Z","2023-10-11T09:00:00.000Z","8.58999"
"2023-10-11T09:00:00.000Z","2023-10-11T10:00:00.000Z","7.66"
"2023-10-11T10:00:00.000Z","2023-10-11T11:00:00.000Z","0"
"2023-10-11T11:00:00.000Z","2023-10-11T12:00:00.000Z","-0.06"
"2023-10-11T12:00:00.000Z","2023-10-11T13:00:00.000Z","-0.04"
"2023-10-11T13:00:00.000Z","2023-10-11T14:00:00.000Z","0.06"
"2023-10-11T14:00:00.000Z","2023-10-11T15:00:00.000Z","1.16999"
"2023-10-11T15:00:00.000Z","2023-10-11T16:00:00.000Z","1.32"
"2023-10-11T16:00:00.000Z","2023-10-11T17:00:00.000Z","0.87"
"2023-10-11T17:00:00.000Z","2023-10-11T18:00:00.000Z","0"
"2023-10-11T18:00:00.000Z","2023-10-11T19:00:00.000Z","-0.96"
"2023-10-11T19:00:00.000Z","2023-10-11T20:00:00.000Z","-2.02999"
"2023-10-11T20:00:00.000Z","2023-10-11T21:00:00.000Z","-3.21"
"2023-10-11T21:00:00.000Z","2023-10-11T22:00:00.000Z","4"
"2023-10-11T22:00:00.000Z","2023-10-11T23:00:00.000Z","4"
"2023-10-11T23:00:00.000Z","2023-10-12T00:00:00.000Z","7.9"
"2023-10-12T00:00:00.000Z","2023-10-12T01:00:00.000Z","7.9"
"2023-10-12T01:00:00.000Z","2023-10-12T02:00:00.000Z","-10.39"
"2023-10-12T02:00:00.000Z","2023-10-12T03:00:00.000Z","0"
"2023-10-12T03:00:00.000Z","2023-10-12T04:00:00.000Z","0"
"2023-10-12T04:00:00.000Z","2023-10-12T05:00:00.000Z","6.5"
"2023-10-12T05:00:00.000Z","2023-10-12T06:00:00.000Z","8"
"2023-10-12T06:00:00.000Z","2023-10-12T07:00:00.000Z","6.5"
"2023-10-12T07:00:00.000Z","2023-10-12T08:00:00.000Z","0"
"2023-10-12T08:00:00.000Z","2023-10-12T09:00:00.000Z","-0.11"
"2023-10-12T09:00:00.000Z","2023-10-12T10:00:00.000Z","-1.1"
"2023-10-12T10:00:00.000Z","2023-10-12T11:00:00.000Z","-1.94"
"2023-10-12T11:00:00.000Z","2023-10-12T12:00:00.000Z","-2.08999"
"2023-10-12T12:00:00.000Z","2023-10-12T13:00:00.000Z","-2.08999"
"2023-10-12T13:00:00.000Z","2023-10-12T14:00:00.000Z","-2.06999"
"2023-10-12T14:00:00.000Z","2023-10-12T15:00:00.000Z","-2.02999"
"2023-10-12T15:00:00.000Z","2023-10-12T16:00:00.000Z","6.2"
"2023-10-12T16:00:00.000Z","2023-10-12T17:00:00.000Z","8"
"2023-10-12T17:00:00.000Z","2023-10-12T18:00:00.000Z","8"
"2023-10-12T18:00:00.000Z","2023-10-12T19:00:00.000Z","6.04999"
"2023-10-12T19:00:00.000Z","2023-10-12T20:00:00.000Z","6.5"
"2023-10-12T20:00:00.000Z","2023-10-12T21:00:00.000Z","9"
"2023-10-12T21:00:00.000Z","2023-10-12T22:00:00.000Z","6.78"
"2023-10-12T22:00:00.000Z","2023-10-12T23:00:00.000Z","6.71999"
"2023-10-12T23:00:00.000Z","2023-10-13T00:00:00.000Z","10"
"2023-10-13T00:00:00.000Z","2023-10-13T01:00:00.000Z","11.43"
"2023-10-13T01:00:00.000Z","2023-10-13T02:00:00.000Z","11.43"
"2023-10-13T02:00:00.000Z","2023-10-13T03:00:00.000Z","7"
"2023-10-13T03:00:00.000Z","2023-10-13T04:00:00.000Z","2.96"
"2023-10-13T04:00:00.000Z","2023-10-13T05:00:00.000Z","65"
"2023-10-13T05:00:00.000Z","2023-10-13T06:00:00.000Z","65"
"2023-10-13T06:00:00.000Z","2023-10-13T07:00:00.000Z","71"
"2023-10-13T07:00:00.000Z","2023-10-13T08:00:00.000Z","70"
"2023-10-13T08:00:00.000Z","2023-10-13T09:00:00.000Z","53"
"2023-10-13T09:00:00.000Z","2023-10-13T10:00:00.000Z","52"
"2023-10-13T10:00:00.000Z","2023-10-13T11:00:00.000Z","29"
"2023-10-13T11:00:00.000Z","2023-10-13T12:00:00.000Z","12"
"2023-10-13T12:00:00.000Z","2023-10-13T13:00:00.000Z","9.61999"
"2023-10-13T13:00:00.000Z","2023-10-13T14:00:00.000Z","10.57"
"2023-10-13T14:00:00.000Z","2023-10-13T15:00:00.000Z","14.89"
"2023-10-13T15:00:00.000Z","2023-10-13T16:00:00.000Z","15.21"
"2023-10-13T16:00:00.000Z","2023-10-13T17:00:00.000Z","14.4"
"2023-10-13T17:00:00.000Z","2023-10-13T18:00:00.000Z","7.80999"
"2023-10-13T18:00:00.000Z","2023-10-13T19:00:00.000Z","1.09"
"2023-10-13T19:00:00.000Z","2023-10-13T20:00:00.000Z","6.71"
"2023-10-13T20:00:00.000Z","2023-10-13T21:00:00.000Z","9"
"2023-10-13T21:00:00.000Z","2023-10-13T22:00:00.000Z","6.71"
"2023-10-13T22:00:00.000Z","2023-10-13T23:00:00.000Z","8"
"2023-10-13T23:00:00.000Z","2023-10-14T00:00:00.000Z","8"
"2023-10-14T00:00:00.000Z","2023-10-14T01:00:00.000Z","8"
"2023-10-14T01:00:00.000Z","2023-10-14T02:00:00.000Z","8"
"2023-10-14T02:00:00.000Z","2023-10-14T03:00:00.000Z","3"
"2023-10-14T03:00:00.000Z","2023-10-14T04:00:00.000Z","-4.37"
"2023-10-14T04:00:00.000Z","2023-10-14T05:00:00.000Z","-3.02"
"2023-10-14T05:00:00.000Z","2023-10-14T06:00:00.000Z","5.9"
"2023-10-14T06:00:00.000Z","2023-10-14T07:00:00.000Z","5.5"
"2023-10-14T07:00:00.000Z","2023-10-14T08:00:00.000Z","5.5"
"2023-10-14T08:00:00.000Z","2023-10-14T09:00:00.000Z","-2.18999"
"2023-10-14T09:00:00.000Z","2023-10-14T10:00:00.000Z","-2.18999"
"2023-10-14T10:00:00.000Z","2023-10-14T11:00:00.000Z","-2.6"
"2023-10-14T11:00:00.000Z","2023-10-14T12:00:00.000Z","-2.62"
"2023-10-14T12:00:00.000Z","2023-10-14T13:00:00.000Z","3"
"2023-10-14T13:00:00.000Z","2023-10-14T14:00:00.000Z","4"
"2023-10-14T14:00:00.000Z","2023-10-14T15:00:00.000Z","4"
"2023-10-14T15:00:00.000Z","2023-10-14T16:00:00.000Z","6"
"2023-10-14T16:00:00.000Z","2023-10-14T17:00:00.000Z","6"
"2023-10-14T17:00:00.000Z","2023-10-14T18:00:00.000Z","2.79"
"2023-10-14T18:00:00.000Z","2023-10-14T19:00:00.000Z","-1.07"
"2023-10-14T19:00:00.000Z","2023-10-14T20:00:00.000Z","-1.27"
"2023-10-14T20:00:00.000Z","2023-10-14T21:00:00.000Z","-2.24"
"2023-10-14T21:00:00.000Z","2023-10-14T22:00:00.000Z","-3.08"
"2023-10-14T22:00:00.000Z","2023-10-14T23:00:00.000Z","-4.37"
"2023-10-14T23:00:00.000Z","2023-10-15T00:00:00.000Z","4"
"2023-10-15T00:00:00.000Z","2023-10-15T01:00:00.000Z","3"
"2023-10-15T01:00:00.000Z","2023-10-15T02:00:00.000Z","-4.34999"
"2023-10-15T02:00:00.000Z","2023-10-15T03:00:00.000Z","-4.33"
"2023-10-15T03:00:00.000Z","2023-10-15T04:00:00.000Z","2"
"2023-10-15T04:00:00.000Z","2023-10-15T05:00:00.000Z","4.55999"
"2023-10-15T05:00:00.000Z","2023-10-15T06:00:00.000Z","5"
"2023-10-15T06:00:00.000Z","2023-10-15T07:00:00.000Z","5"
"2023-10-15T07:00:00.000Z","2023-10-15T08:00:00.000Z","6"
"2023-10-15T08:00:00.000Z","2023-10-15T09:00:00.000Z","6.71"
"2023-10-15T09:00:00.000Z","2023-10-15T10:00:00.000Z","5"
"2023-10-15T10:00:00.000Z","2023-10-15T11:00:00.000Z","4.55999"
"2023-10-15T11:00:00.000Z","2023-10-15T12:00:00.000Z","4.55999"
"2023-10-15T12:00:00.000Z","2023-10-15T13:00:00.000Z","4.96"
"2023-10-15T13:00:00.000Z","2023-10-15T14:00:00.000Z","6.16999"
"2023-10-15T14:00:00.000Z","2023-10-15T15:00:00.000Z","5"
"2023-10-15T15:00:00.000Z","2023-10-15T16:00:00.000Z","5"
"2023-10-15T16:00:00.000Z","2023-10-15T17:00:00.000Z","5"
"2023-10-15T17:00:00.000Z","2023-10-15T18:00:00.000Z","3.47"
"2023-10-15T18:00:00.000Z","2023-10-15T19:00:00.000Z","5"
"2023-10-15T19:00:00.000Z","2023-10-15T20:00:00.000Z","5"
"2023-10-15T20:00:00.000Z","2023-10-15T21:00:00.000Z","8.23"
"2023-10-15T21:00:00.000Z","2023-10-15T22:00:00.000Z","6.59999"
"2023-10-15T22:00:00.000Z","2023-10-15T23:00:00.000Z","6.59999"
"2023-10-15T23:00:00.000Z","2023-10-16T00:00:00.000Z","5"
"2023-10-16T00:00:00.000Z","2023-10-16T01:00:00.000Z","6"
"2023-10-16T01:00:00.000Z","2023-10-16T02:00:00.000Z","6"
"2023-10-16T02:00:00.000Z","2023-10-16T03:00:00.000Z","6"
"2023-10-16T03:00:00.000Z","2023-10-16T04:00:00.000Z","4.55999"
"2023-10-16T04:00:00.000Z","2023-10-16T05:00:00.000Z","5"
"2023-10-16T05:00:00.000Z","2023-10-16T06:00:00.000Z","5"
"2023-10-16T06:00:00.000Z","2023-10-16T07:00:00.000Z","1.51"
"2023-10-16T07:00:00.000Z","2023-10-16T08:00:00.000Z","1.85"
"2023-10-16T08:00:00.000Z","2023-10-16T09:00:00.000Z","5"
"2023-10-16T09:00:00.000Z","2023-10-16T10:00:00.000Z","5"
"2023-10-16T10:00:00.000Z","2023-10-16T11:00:00.000Z","10"
"2023-10-16T11:00:00.000Z","2023-10-16T12:00:00.000Z","11"
"2023-10-16T12:00:00.000Z","2023-10-16T13:00:00.000Z","11"
