"Start time UTC","End time UTC","The sales price of production imbalance electricity"
"2021-06-30T21:00:00.000Z","2021-06-30T22:00:00.000Z","37.85999"
"2021-06-30T22:00:00.000Z","2021-06-30T23:00:00.000Z","36.7"
"2021-06-30T23:00:00.000Z","2021-07-01T00:00:00.000Z","36.46"
"2021-07-01T00:00:00.000Z","2021-07-01T01:00:00.000Z","35.89999"
"2021-07-01T01:00:00.000Z","2021-07-01T02:00:00.000Z","35.29999"
"2021-07-01T02:00:00.000Z","2021-07-01T03:00:00.000Z","36.04999"
"2021-07-01T03:00:00.000Z","2021-07-01T04:00:00.000Z","51.1"
"2021-07-01T04:00:00.000Z","2021-07-01T05:00:00.000Z","84.90999"
"2021-07-01T05:00:00.000Z","2021-07-01T06:00:00.000Z","95.95"
"2021-07-01T06:00:00.000Z","2021-07-01T07:00:00.000Z","98.73"
"2021-07-01T07:00:00.000Z","2021-07-01T08:00:00.000Z","102.73999"
"2021-07-01T08:00:00.000Z","2021-07-01T09:00:00.000Z","100.29"
"2021-07-01T09:00:00.000Z","2021-07-01T10:00:00.000Z","100.29"
"2021-07-01T10:00:00.000Z","2021-07-01T11:00:00.000Z","100.22"
"2021-07-01T11:00:00.000Z","2021-07-01T12:00:00.000Z","100.23"
"2021-07-01T12:00:00.000Z","2021-07-01T13:00:00.000Z","100.26"
"2021-07-01T13:00:00.000Z","2021-07-01T14:00:00.000Z","98.37"
"2021-07-01T14:00:00.000Z","2021-07-01T15:00:00.000Z","86.54999"
"2021-07-01T15:00:00.000Z","2021-07-01T16:00:00.000Z","95.90999"
"2021-07-01T16:00:00.000Z","2021-07-01T17:00:00.000Z","99.98"
"2021-07-01T17:00:00.000Z","2021-07-01T18:00:00.000Z","103.77"
"2021-07-01T18:00:00.000Z","2021-07-01T19:00:00.000Z","118"
"2021-07-01T19:00:00.000Z","2021-07-01T20:00:00.000Z","99.51"
"2021-07-01T20:00:00.000Z","2021-07-01T21:00:00.000Z","98.17"
"2021-07-01T21:00:00.000Z","2021-07-01T22:00:00.000Z","87.59"
"2021-07-01T22:00:00.000Z","2021-07-01T23:00:00.000Z","88"
"2021-07-01T23:00:00.000Z","2021-07-02T00:00:00.000Z","65"
"2021-07-02T00:00:00.000Z","2021-07-02T01:00:00.000Z","65"
"2021-07-02T01:00:00.000Z","2021-07-02T02:00:00.000Z","88"
"2021-07-02T02:00:00.000Z","2021-07-02T03:00:00.000Z","98"
"2021-07-02T03:00:00.000Z","2021-07-02T04:00:00.000Z","139"
"2021-07-02T04:00:00.000Z","2021-07-02T05:00:00.000Z","102"
"2021-07-02T05:00:00.000Z","2021-07-02T06:00:00.000Z","112"
"2021-07-02T06:00:00.000Z","2021-07-02T07:00:00.000Z","122.5"
"2021-07-02T07:00:00.000Z","2021-07-02T08:00:00.000Z","107.23999"
"2021-07-02T08:00:00.000Z","2021-07-02T09:00:00.000Z","103.28"
"2021-07-02T09:00:00.000Z","2021-07-02T10:00:00.000Z","110"
"2021-07-02T10:00:00.000Z","2021-07-02T11:00:00.000Z","109.9"
"2021-07-02T11:00:00.000Z","2021-07-02T12:00:00.000Z","104.9"
"2021-07-02T12:00:00.000Z","2021-07-02T13:00:00.000Z","105.52"
"2021-07-02T13:00:00.000Z","2021-07-02T14:00:00.000Z","109.38"
"2021-07-02T14:00:00.000Z","2021-07-02T15:00:00.000Z","109.65"
"2021-07-02T15:00:00.000Z","2021-07-02T16:00:00.000Z","101.39"
"2021-07-02T16:00:00.000Z","2021-07-02T17:00:00.000Z","99.98"
"2021-07-02T17:00:00.000Z","2021-07-02T18:00:00.000Z","110"
"2021-07-02T18:00:00.000Z","2021-07-02T19:00:00.000Z","99.95999"
"2021-07-02T19:00:00.000Z","2021-07-02T20:00:00.000Z","88.40999"
"2021-07-02T20:00:00.000Z","2021-07-02T21:00:00.000Z","108"
"2021-07-02T21:00:00.000Z","2021-07-02T22:00:00.000Z","100"
"2021-07-02T22:00:00.000Z","2021-07-02T23:00:00.000Z","57.72999"
"2021-07-02T23:00:00.000Z","2021-07-03T00:00:00.000Z","41.40999"
"2021-07-03T00:00:00.000Z","2021-07-03T01:00:00.000Z","40.89999"
"2021-07-03T01:00:00.000Z","2021-07-03T02:00:00.000Z","40.64"
"2021-07-03T02:00:00.000Z","2021-07-03T03:00:00.000Z","50.63"
"2021-07-03T03:00:00.000Z","2021-07-03T04:00:00.000Z","51.64999"
"2021-07-03T04:00:00.000Z","2021-07-03T05:00:00.000Z","95"
"2021-07-03T05:00:00.000Z","2021-07-03T06:00:00.000Z","71.04"
"2021-07-03T06:00:00.000Z","2021-07-03T07:00:00.000Z","71.53"
"2021-07-03T07:00:00.000Z","2021-07-03T08:00:00.000Z","69.20999"
"2021-07-03T08:00:00.000Z","2021-07-03T09:00:00.000Z","69.84"
"2021-07-03T09:00:00.000Z","2021-07-03T10:00:00.000Z","69.9"
"2021-07-03T10:00:00.000Z","2021-07-03T11:00:00.000Z","69.92"
"2021-07-03T11:00:00.000Z","2021-07-03T12:00:00.000Z","73.81999"
"2021-07-03T12:00:00.000Z","2021-07-03T13:00:00.000Z","77.53"
"2021-07-03T13:00:00.000Z","2021-07-03T14:00:00.000Z","80.98999"
"2021-07-03T14:00:00.000Z","2021-07-03T15:00:00.000Z","83.96999"
"2021-07-03T15:00:00.000Z","2021-07-03T16:00:00.000Z","85.48"
"2021-07-03T16:00:00.000Z","2021-07-03T17:00:00.000Z","95.43999"
"2021-07-03T17:00:00.000Z","2021-07-03T18:00:00.000Z","89.93999"
"2021-07-03T18:00:00.000Z","2021-07-03T19:00:00.000Z","76.26999"
"2021-07-03T19:00:00.000Z","2021-07-03T20:00:00.000Z","76.26999"
"2021-07-03T20:00:00.000Z","2021-07-03T21:00:00.000Z","101"
"2021-07-03T21:00:00.000Z","2021-07-03T22:00:00.000Z","88"
"2021-07-03T22:00:00.000Z","2021-07-03T23:00:00.000Z","101"
"2021-07-03T23:00:00.000Z","2021-07-04T00:00:00.000Z","39.61999"
"2021-07-04T00:00:00.000Z","2021-07-04T01:00:00.000Z","39.53999"
"2021-07-04T01:00:00.000Z","2021-07-04T02:00:00.000Z","39.60999"
"2021-07-04T02:00:00.000Z","2021-07-04T03:00:00.000Z","39.78999"
"2021-07-04T03:00:00.000Z","2021-07-04T04:00:00.000Z","40.63"
"2021-07-04T04:00:00.000Z","2021-07-04T05:00:00.000Z","55.57"
"2021-07-04T05:00:00.000Z","2021-07-04T06:00:00.000Z","71.89"
"2021-07-04T06:00:00.000Z","2021-07-04T07:00:00.000Z","65.84999"
"2021-07-04T07:00:00.000Z","2021-07-04T08:00:00.000Z","69.90999"
"2021-07-04T08:00:00.000Z","2021-07-04T09:00:00.000Z","71.35999"
"2021-07-04T09:00:00.000Z","2021-07-04T10:00:00.000Z","69.90999"
"2021-07-04T10:00:00.000Z","2021-07-04T11:00:00.000Z","69.92"
"2021-07-04T11:00:00.000Z","2021-07-04T12:00:00.000Z","66.60999"
"2021-07-04T12:00:00.000Z","2021-07-04T13:00:00.000Z","66.4"
"2021-07-04T13:00:00.000Z","2021-07-04T14:00:00.000Z","65.43"
"2021-07-04T14:00:00.000Z","2021-07-04T15:00:00.000Z","66.85999"
"2021-07-04T15:00:00.000Z","2021-07-04T16:00:00.000Z","75.31"
"2021-07-04T16:00:00.000Z","2021-07-04T17:00:00.000Z","90.85999"
"2021-07-04T17:00:00.000Z","2021-07-04T18:00:00.000Z","97.15"
"2021-07-04T18:00:00.000Z","2021-07-04T19:00:00.000Z","73.9"
"2021-07-04T19:00:00.000Z","2021-07-04T20:00:00.000Z","73.78"
"2021-07-04T20:00:00.000Z","2021-07-04T21:00:00.000Z","70.48"
"2021-07-04T21:00:00.000Z","2021-07-04T22:00:00.000Z","62.53"
"2021-07-04T22:00:00.000Z","2021-07-04T23:00:00.000Z","63.49"
"2021-07-04T23:00:00.000Z","2021-07-05T00:00:00.000Z","58.11999"
"2021-07-05T00:00:00.000Z","2021-07-05T01:00:00.000Z","41.21999"
"2021-07-05T01:00:00.000Z","2021-07-05T02:00:00.000Z","41.28999"
"2021-07-05T02:00:00.000Z","2021-07-05T03:00:00.000Z","41.77"
"2021-07-05T03:00:00.000Z","2021-07-05T04:00:00.000Z","74.09"
"2021-07-05T04:00:00.000Z","2021-07-05T05:00:00.000Z","91.56999"
"2021-07-05T05:00:00.000Z","2021-07-05T06:00:00.000Z","101.93"
"2021-07-05T06:00:00.000Z","2021-07-05T07:00:00.000Z","105.69"
"2021-07-05T07:00:00.000Z","2021-07-05T08:00:00.000Z","103.55"
"2021-07-05T08:00:00.000Z","2021-07-05T09:00:00.000Z","99.95"
"2021-07-05T09:00:00.000Z","2021-07-05T10:00:00.000Z","95.06999"
"2021-07-05T10:00:00.000Z","2021-07-05T11:00:00.000Z","87.10999"
"2021-07-05T11:00:00.000Z","2021-07-05T12:00:00.000Z","84"
"2021-07-05T12:00:00.000Z","2021-07-05T13:00:00.000Z","83.95"
"2021-07-05T13:00:00.000Z","2021-07-05T14:00:00.000Z","88.45999"
"2021-07-05T14:00:00.000Z","2021-07-05T15:00:00.000Z","89.34999"
"2021-07-05T15:00:00.000Z","2021-07-05T16:00:00.000Z","99.35999"
"2021-07-05T16:00:00.000Z","2021-07-05T17:00:00.000Z","105.59999"
"2021-07-05T17:00:00.000Z","2021-07-05T18:00:00.000Z","114.98999"
"2021-07-05T18:00:00.000Z","2021-07-05T19:00:00.000Z","83.59999"
"2021-07-05T19:00:00.000Z","2021-07-05T20:00:00.000Z","97.2"
"2021-07-05T20:00:00.000Z","2021-07-05T21:00:00.000Z","90.75"
"2021-07-05T21:00:00.000Z","2021-07-05T22:00:00.000Z","64.15999"
"2021-07-05T22:00:00.000Z","2021-07-05T23:00:00.000Z","61.89"
"2021-07-05T23:00:00.000Z","2021-07-06T00:00:00.000Z","50.07"
"2021-07-06T00:00:00.000Z","2021-07-06T01:00:00.000Z","44.68999"
"2021-07-06T01:00:00.000Z","2021-07-06T02:00:00.000Z","44.59"
"2021-07-06T02:00:00.000Z","2021-07-06T03:00:00.000Z","44.89"
"2021-07-06T03:00:00.000Z","2021-07-06T04:00:00.000Z","71.57999"
"2021-07-06T04:00:00.000Z","2021-07-06T05:00:00.000Z","82.54"
"2021-07-06T05:00:00.000Z","2021-07-06T06:00:00.000Z","96.59"
"2021-07-06T06:00:00.000Z","2021-07-06T07:00:00.000Z","97.06"
"2021-07-06T07:00:00.000Z","2021-07-06T08:00:00.000Z","105.68"
"2021-07-06T08:00:00.000Z","2021-07-06T09:00:00.000Z","105.61"
"2021-07-06T09:00:00.000Z","2021-07-06T10:00:00.000Z","105.62"
"2021-07-06T10:00:00.000Z","2021-07-06T11:00:00.000Z","94.65999"
"2021-07-06T11:00:00.000Z","2021-07-06T12:00:00.000Z","138"
"2021-07-06T12:00:00.000Z","2021-07-06T13:00:00.000Z","126"
"2021-07-06T13:00:00.000Z","2021-07-06T14:00:00.000Z","90.03"
"2021-07-06T14:00:00.000Z","2021-07-06T15:00:00.000Z","90.14"
"2021-07-06T15:00:00.000Z","2021-07-06T16:00:00.000Z","93.7"
"2021-07-06T16:00:00.000Z","2021-07-06T17:00:00.000Z","96.06"
"2021-07-06T17:00:00.000Z","2021-07-06T18:00:00.000Z","107.58"
"2021-07-06T18:00:00.000Z","2021-07-06T19:00:00.000Z","88.45999"
"2021-07-06T19:00:00.000Z","2021-07-06T20:00:00.000Z","117"
"2021-07-06T20:00:00.000Z","2021-07-06T21:00:00.000Z","117"
"2021-07-06T21:00:00.000Z","2021-07-06T22:00:00.000Z","80"
"2021-07-06T22:00:00.000Z","2021-07-06T23:00:00.000Z","48.56"
"2021-07-06T23:00:00.000Z","2021-07-07T00:00:00.000Z","48.06"
"2021-07-07T00:00:00.000Z","2021-07-07T01:00:00.000Z","48.06"
"2021-07-07T01:00:00.000Z","2021-07-07T02:00:00.000Z","47.59"
"2021-07-07T02:00:00.000Z","2021-07-07T03:00:00.000Z","47.93999"
"2021-07-07T03:00:00.000Z","2021-07-07T04:00:00.000Z","77.68999"
"2021-07-07T04:00:00.000Z","2021-07-07T05:00:00.000Z","130.02"
"2021-07-07T05:00:00.000Z","2021-07-07T06:00:00.000Z","132.47"
"2021-07-07T06:00:00.000Z","2021-07-07T07:00:00.000Z","112.06999"
"2021-07-07T07:00:00.000Z","2021-07-07T08:00:00.000Z","112.08"
"2021-07-07T08:00:00.000Z","2021-07-07T09:00:00.000Z","112.09"
"2021-07-07T09:00:00.000Z","2021-07-07T10:00:00.000Z","112.05"
"2021-07-07T10:00:00.000Z","2021-07-07T11:00:00.000Z","123.8"
"2021-07-07T11:00:00.000Z","2021-07-07T12:00:00.000Z","111.45"
"2021-07-07T12:00:00.000Z","2021-07-07T13:00:00.000Z","113.9"
"2021-07-07T13:00:00.000Z","2021-07-07T14:00:00.000Z","102.75"
"2021-07-07T14:00:00.000Z","2021-07-07T15:00:00.000Z","96.37"
"2021-07-07T15:00:00.000Z","2021-07-07T16:00:00.000Z","112.31"
"2021-07-07T16:00:00.000Z","2021-07-07T17:00:00.000Z","120.5"
"2021-07-07T17:00:00.000Z","2021-07-07T18:00:00.000Z","126.55"
"2021-07-07T18:00:00.000Z","2021-07-07T19:00:00.000Z","70.68"
"2021-07-07T19:00:00.000Z","2021-07-07T20:00:00.000Z","117"
"2021-07-07T20:00:00.000Z","2021-07-07T21:00:00.000Z","117"
"2021-07-07T21:00:00.000Z","2021-07-07T22:00:00.000Z","70"
"2021-07-07T22:00:00.000Z","2021-07-07T23:00:00.000Z","57"
"2021-07-07T23:00:00.000Z","2021-07-08T00:00:00.000Z","46.65999"
"2021-07-08T00:00:00.000Z","2021-07-08T01:00:00.000Z","45.89999"
"2021-07-08T01:00:00.000Z","2021-07-08T02:00:00.000Z","45.86999"
"2021-07-08T02:00:00.000Z","2021-07-08T03:00:00.000Z","46.85"
"2021-07-08T03:00:00.000Z","2021-07-08T04:00:00.000Z","80"
"2021-07-08T04:00:00.000Z","2021-07-08T05:00:00.000Z","150"
"2021-07-08T05:00:00.000Z","2021-07-08T06:00:00.000Z","116.84"
"2021-07-08T06:00:00.000Z","2021-07-08T07:00:00.000Z","96.84"
"2021-07-08T07:00:00.000Z","2021-07-08T08:00:00.000Z","100.08"
"2021-07-08T08:00:00.000Z","2021-07-08T09:00:00.000Z","102.43"
"2021-07-08T09:00:00.000Z","2021-07-08T10:00:00.000Z","95.09"
"2021-07-08T10:00:00.000Z","2021-07-08T11:00:00.000Z","90.04999"
"2021-07-08T11:00:00.000Z","2021-07-08T12:00:00.000Z","90.04999"
"2021-07-08T12:00:00.000Z","2021-07-08T13:00:00.000Z","94.84"
"2021-07-08T13:00:00.000Z","2021-07-08T14:00:00.000Z","93.51"
"2021-07-08T14:00:00.000Z","2021-07-08T15:00:00.000Z","97.78"
"2021-07-08T15:00:00.000Z","2021-07-08T16:00:00.000Z","92.04999"
"2021-07-08T16:00:00.000Z","2021-07-08T17:00:00.000Z","135"
"2021-07-08T17:00:00.000Z","2021-07-08T18:00:00.000Z","150.13999"
"2021-07-08T18:00:00.000Z","2021-07-08T19:00:00.000Z","119"
"2021-07-08T19:00:00.000Z","2021-07-08T20:00:00.000Z","79.56"
"2021-07-08T20:00:00.000Z","2021-07-08T21:00:00.000Z","66.31"
"2021-07-08T21:00:00.000Z","2021-07-08T22:00:00.000Z","57.35"
"2021-07-08T22:00:00.000Z","2021-07-08T23:00:00.000Z","62"
"2021-07-08T23:00:00.000Z","2021-07-09T00:00:00.000Z","60"
"2021-07-09T00:00:00.000Z","2021-07-09T01:00:00.000Z","60"
"2021-07-09T01:00:00.000Z","2021-07-09T02:00:00.000Z","60"
"2021-07-09T02:00:00.000Z","2021-07-09T03:00:00.000Z","61.25"
"2021-07-09T03:00:00.000Z","2021-07-09T04:00:00.000Z","81.84999"
"2021-07-09T04:00:00.000Z","2021-07-09T05:00:00.000Z","97.76"
"2021-07-09T05:00:00.000Z","2021-07-09T06:00:00.000Z","104.48999"
"2021-07-09T06:00:00.000Z","2021-07-09T07:00:00.000Z","107.97"
"2021-07-09T07:00:00.000Z","2021-07-09T08:00:00.000Z","104.62"
"2021-07-09T08:00:00.000Z","2021-07-09T09:00:00.000Z","105.45999"
"2021-07-09T09:00:00.000Z","2021-07-09T10:00:00.000Z","102.38"
"2021-07-09T10:00:00.000Z","2021-07-09T11:00:00.000Z","108.42"
"2021-07-09T11:00:00.000Z","2021-07-09T12:00:00.000Z","95.04999"
"2021-07-09T12:00:00.000Z","2021-07-09T13:00:00.000Z","94.45"
"2021-07-09T13:00:00.000Z","2021-07-09T14:00:00.000Z","90.87"
"2021-07-09T14:00:00.000Z","2021-07-09T15:00:00.000Z","91.96999"
"2021-07-09T15:00:00.000Z","2021-07-09T16:00:00.000Z","94.12999"
"2021-07-09T16:00:00.000Z","2021-07-09T17:00:00.000Z","98"
"2021-07-09T17:00:00.000Z","2021-07-09T18:00:00.000Z","125"
"2021-07-09T18:00:00.000Z","2021-07-09T19:00:00.000Z","95.81"
"2021-07-09T19:00:00.000Z","2021-07-09T20:00:00.000Z","90.09"
"2021-07-09T20:00:00.000Z","2021-07-09T21:00:00.000Z","119"
"2021-07-09T21:00:00.000Z","2021-07-09T22:00:00.000Z","70.04999"
"2021-07-09T22:00:00.000Z","2021-07-09T23:00:00.000Z","60.04999"
"2021-07-09T23:00:00.000Z","2021-07-10T00:00:00.000Z","60"
"2021-07-10T00:00:00.000Z","2021-07-10T01:00:00.000Z","60"
"2021-07-10T01:00:00.000Z","2021-07-10T02:00:00.000Z","59.53999"
"2021-07-10T02:00:00.000Z","2021-07-10T03:00:00.000Z","52.85999"
"2021-07-10T03:00:00.000Z","2021-07-10T04:00:00.000Z","52.92"
"2021-07-10T04:00:00.000Z","2021-07-10T05:00:00.000Z","69.15"
"2021-07-10T05:00:00.000Z","2021-07-10T06:00:00.000Z","80.01999"
"2021-07-10T06:00:00.000Z","2021-07-10T07:00:00.000Z","119"
"2021-07-10T07:00:00.000Z","2021-07-10T08:00:00.000Z","105"
"2021-07-10T08:00:00.000Z","2021-07-10T09:00:00.000Z","119"
"2021-07-10T09:00:00.000Z","2021-07-10T10:00:00.000Z","130"
"2021-07-10T10:00:00.000Z","2021-07-10T11:00:00.000Z","130"
"2021-07-10T11:00:00.000Z","2021-07-10T12:00:00.000Z","137"
"2021-07-10T12:00:00.000Z","2021-07-10T13:00:00.000Z","137"
"2021-07-10T13:00:00.000Z","2021-07-10T14:00:00.000Z","130"
"2021-07-10T14:00:00.000Z","2021-07-10T15:00:00.000Z","90.06"
"2021-07-10T15:00:00.000Z","2021-07-10T16:00:00.000Z","92.14"
"2021-07-10T16:00:00.000Z","2021-07-10T17:00:00.000Z","93.15999"
"2021-07-10T17:00:00.000Z","2021-07-10T18:00:00.000Z","93.56"
"2021-07-10T18:00:00.000Z","2021-07-10T19:00:00.000Z","93.06"
"2021-07-10T19:00:00.000Z","2021-07-10T20:00:00.000Z","119"
"2021-07-10T20:00:00.000Z","2021-07-10T21:00:00.000Z","188"
"2021-07-10T21:00:00.000Z","2021-07-10T22:00:00.000Z","140"
"2021-07-10T22:00:00.000Z","2021-07-10T23:00:00.000Z","155"
"2021-07-10T23:00:00.000Z","2021-07-11T00:00:00.000Z","105"
"2021-07-11T00:00:00.000Z","2021-07-11T01:00:00.000Z","59"
"2021-07-11T01:00:00.000Z","2021-07-11T02:00:00.000Z","59"
"2021-07-11T02:00:00.000Z","2021-07-11T03:00:00.000Z","59"
"2021-07-11T03:00:00.000Z","2021-07-11T04:00:00.000Z","58.40999"
"2021-07-11T04:00:00.000Z","2021-07-11T05:00:00.000Z","58.04999"
"2021-07-11T05:00:00.000Z","2021-07-11T06:00:00.000Z","66.04999"
"2021-07-11T06:00:00.000Z","2021-07-11T07:00:00.000Z","119"
"2021-07-11T07:00:00.000Z","2021-07-11T08:00:00.000Z","119"
"2021-07-11T08:00:00.000Z","2021-07-11T09:00:00.000Z","105"
"2021-07-11T09:00:00.000Z","2021-07-11T10:00:00.000Z","105"
"2021-07-11T10:00:00.000Z","2021-07-11T11:00:00.000Z","58.96"
"2021-07-11T11:00:00.000Z","2021-07-11T12:00:00.000Z","58.45"
"2021-07-11T12:00:00.000Z","2021-07-11T13:00:00.000Z","140"
"2021-07-11T13:00:00.000Z","2021-07-11T14:00:00.000Z","174"
"2021-07-11T14:00:00.000Z","2021-07-11T15:00:00.000Z","174"
"2021-07-11T15:00:00.000Z","2021-07-11T16:00:00.000Z","174"
"2021-07-11T16:00:00.000Z","2021-07-11T17:00:00.000Z","137"
"2021-07-11T17:00:00.000Z","2021-07-11T18:00:00.000Z","92.17"
"2021-07-11T18:00:00.000Z","2021-07-11T19:00:00.000Z","79.34999"
"2021-07-11T19:00:00.000Z","2021-07-11T20:00:00.000Z","86.40999"
"2021-07-11T20:00:00.000Z","2021-07-11T21:00:00.000Z","83.65"
"2021-07-11T21:00:00.000Z","2021-07-11T22:00:00.000Z","73.46999"
"2021-07-11T22:00:00.000Z","2021-07-11T23:00:00.000Z","56.68"
"2021-07-11T23:00:00.000Z","2021-07-12T00:00:00.000Z","56.03"
"2021-07-12T00:00:00.000Z","2021-07-12T01:00:00.000Z","54.86999"
"2021-07-12T01:00:00.000Z","2021-07-12T02:00:00.000Z","54.95"
"2021-07-12T02:00:00.000Z","2021-07-12T03:00:00.000Z","56.11999"
"2021-07-12T03:00:00.000Z","2021-07-12T04:00:00.000Z","75.53"
"2021-07-12T04:00:00.000Z","2021-07-12T05:00:00.000Z","94.82999"
"2021-07-12T05:00:00.000Z","2021-07-12T06:00:00.000Z","105.62"
"2021-07-12T06:00:00.000Z","2021-07-12T07:00:00.000Z","106.01"
"2021-07-12T07:00:00.000Z","2021-07-12T08:00:00.000Z","125.56999"
"2021-07-12T08:00:00.000Z","2021-07-12T09:00:00.000Z","121.45999"
"2021-07-12T09:00:00.000Z","2021-07-12T10:00:00.000Z","102.05"
"2021-07-12T10:00:00.000Z","2021-07-12T11:00:00.000Z","102.08"
"2021-07-12T11:00:00.000Z","2021-07-12T12:00:00.000Z","96.29"
"2021-07-12T12:00:00.000Z","2021-07-12T13:00:00.000Z","99.65999"
"2021-07-12T13:00:00.000Z","2021-07-12T14:00:00.000Z","129"
"2021-07-12T14:00:00.000Z","2021-07-12T15:00:00.000Z","129"
"2021-07-12T15:00:00.000Z","2021-07-12T16:00:00.000Z","99.93"
"2021-07-12T16:00:00.000Z","2021-07-12T17:00:00.000Z","161.36"
"2021-07-12T17:00:00.000Z","2021-07-12T18:00:00.000Z","200"
"2021-07-12T18:00:00.000Z","2021-07-12T19:00:00.000Z","200"
"2021-07-12T19:00:00.000Z","2021-07-12T20:00:00.000Z","200"
"2021-07-12T20:00:00.000Z","2021-07-12T21:00:00.000Z","174.81"
"2021-07-12T21:00:00.000Z","2021-07-12T22:00:00.000Z","129"
"2021-07-12T22:00:00.000Z","2021-07-12T23:00:00.000Z","125"
"2021-07-12T23:00:00.000Z","2021-07-13T00:00:00.000Z","100"
"2021-07-13T00:00:00.000Z","2021-07-13T01:00:00.000Z","119"
"2021-07-13T01:00:00.000Z","2021-07-13T02:00:00.000Z","90"
"2021-07-13T02:00:00.000Z","2021-07-13T03:00:00.000Z","70.62999"
"2021-07-13T03:00:00.000Z","2021-07-13T04:00:00.000Z","85.34999"
"2021-07-13T04:00:00.000Z","2021-07-13T05:00:00.000Z","98.01"
"2021-07-13T05:00:00.000Z","2021-07-13T06:00:00.000Z","106.43"
"2021-07-13T06:00:00.000Z","2021-07-13T07:00:00.000Z","110.48999"
"2021-07-13T07:00:00.000Z","2021-07-13T08:00:00.000Z","111.84"
"2021-07-13T08:00:00.000Z","2021-07-13T09:00:00.000Z","119.23"
"2021-07-13T09:00:00.000Z","2021-07-13T10:00:00.000Z","115.69"
"2021-07-13T10:00:00.000Z","2021-07-13T11:00:00.000Z","106"
"2021-07-13T11:00:00.000Z","2021-07-13T12:00:00.000Z","107.88"
"2021-07-13T12:00:00.000Z","2021-07-13T13:00:00.000Z","111.59999"
"2021-07-13T13:00:00.000Z","2021-07-13T14:00:00.000Z","120"
"2021-07-13T14:00:00.000Z","2021-07-13T15:00:00.000Z","116.83"
"2021-07-13T15:00:00.000Z","2021-07-13T16:00:00.000Z","107"
"2021-07-13T16:00:00.000Z","2021-07-13T17:00:00.000Z","104.92"
"2021-07-13T17:00:00.000Z","2021-07-13T18:00:00.000Z","105"
"2021-07-13T18:00:00.000Z","2021-07-13T19:00:00.000Z","104"
"2021-07-13T19:00:00.000Z","2021-07-13T20:00:00.000Z","104"
"2021-07-13T20:00:00.000Z","2021-07-13T21:00:00.000Z","125"
"2021-07-13T21:00:00.000Z","2021-07-13T22:00:00.000Z","119"
"2021-07-13T22:00:00.000Z","2021-07-13T23:00:00.000Z","78"
"2021-07-13T23:00:00.000Z","2021-07-14T00:00:00.000Z","75.2"
"2021-07-14T00:00:00.000Z","2021-07-14T01:00:00.000Z","72.85999"
"2021-07-14T01:00:00.000Z","2021-07-14T02:00:00.000Z","72.67"
"2021-07-14T02:00:00.000Z","2021-07-14T03:00:00.000Z","74.37999"
"2021-07-14T03:00:00.000Z","2021-07-14T04:00:00.000Z","81.35999"
"2021-07-14T04:00:00.000Z","2021-07-14T05:00:00.000Z","95.34"
"2021-07-14T05:00:00.000Z","2021-07-14T06:00:00.000Z","104.98"
"2021-07-14T06:00:00.000Z","2021-07-14T07:00:00.000Z","126.26"
"2021-07-14T07:00:00.000Z","2021-07-14T08:00:00.000Z","126.28"
"2021-07-14T08:00:00.000Z","2021-07-14T09:00:00.000Z","137.03"
"2021-07-14T09:00:00.000Z","2021-07-14T10:00:00.000Z","130.08"
"2021-07-14T10:00:00.000Z","2021-07-14T11:00:00.000Z","126.3"
"2021-07-14T11:00:00.000Z","2021-07-14T12:00:00.000Z","126.26"
"2021-07-14T12:00:00.000Z","2021-07-14T13:00:00.000Z","126.28"
"2021-07-14T13:00:00.000Z","2021-07-14T14:00:00.000Z","130.00999"
"2021-07-14T14:00:00.000Z","2021-07-14T15:00:00.000Z","130.09"
"2021-07-14T15:00:00.000Z","2021-07-14T16:00:00.000Z","130.06999"
"2021-07-14T16:00:00.000Z","2021-07-14T17:00:00.000Z","130.02"
"2021-07-14T17:00:00.000Z","2021-07-14T18:00:00.000Z","126.27"
"2021-07-14T18:00:00.000Z","2021-07-14T19:00:00.000Z","99.15"
"2021-07-14T19:00:00.000Z","2021-07-14T20:00:00.000Z","126.26"
"2021-07-14T20:00:00.000Z","2021-07-14T21:00:00.000Z","98.53"
"2021-07-14T21:00:00.000Z","2021-07-14T22:00:00.000Z","79.59999"
"2021-07-14T22:00:00.000Z","2021-07-14T23:00:00.000Z","80.51"
"2021-07-14T23:00:00.000Z","2021-07-15T00:00:00.000Z","76.82999"
"2021-07-15T00:00:00.000Z","2021-07-15T01:00:00.000Z","75.81"
"2021-07-15T01:00:00.000Z","2021-07-15T02:00:00.000Z","75.71999"
"2021-07-15T02:00:00.000Z","2021-07-15T03:00:00.000Z","78"
"2021-07-15T03:00:00.000Z","2021-07-15T04:00:00.000Z","95.37"
"2021-07-15T04:00:00.000Z","2021-07-15T05:00:00.000Z","102.84"
"2021-07-15T05:00:00.000Z","2021-07-15T06:00:00.000Z","105.12"
"2021-07-15T06:00:00.000Z","2021-07-15T07:00:00.000Z","109.44"
"2021-07-15T07:00:00.000Z","2021-07-15T08:00:00.000Z","128.84"
"2021-07-15T08:00:00.000Z","2021-07-15T09:00:00.000Z","128.84"
"2021-07-15T09:00:00.000Z","2021-07-15T10:00:00.000Z","128.9"
"2021-07-15T10:00:00.000Z","2021-07-15T11:00:00.000Z","130.08"
"2021-07-15T11:00:00.000Z","2021-07-15T12:00:00.000Z","128.81999"
